invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Sales,Profit,Month,Weekday,hour,rating_group,profit_per_unit
1071,WALM031,Lewisville,Home and lifestyle,66.0,2.0,2020-06-08,13:26:00,Ewallet,6.0,0.48,132.0,63.36,6,Monday,13,Fair,31.68
1072,WALM050,Victoria,Fashion accessories,71.0,1.0,2020-05-22,16:07:00,Ewallet,4.0,0.48,71.0,34.08,5,Friday,16,Poor,34.08
1073,WALM096,Eagle Pass,Home and lifestyle,36.0,2.0,2023-08-21,11:06:00,Ewallet,5.0,0.33,72.0,23.76,8,Monday,11,Poor,11.88
1074,WALM065,Texas City,Fashion accessories,67.0,3.0,2022-11-07,15:36:00,Ewallet,4.0,0.33,201.0,66.33,11,Monday,15,Poor,22.11
1075,WALM057,Euless,Home and lifestyle,34.0,2.0,2020-02-23,20:46:00,Ewallet,8.0,0.33,68.0,22.44,2,Sunday,20,Very Good,11.22
1076,WALM001,Houston,Fashion accessories,27.0,1.0,2021-07-15,14:11:00,Ewallet,8.0,0.36,27.0,9.719999999999999,7,Thursday,14,Very Good,9.719999999999999
1077,WALM046,Temple,Home and lifestyle,61.0,1.0,2023-08-24,18:10:00,Ewallet,7.0,0.48,61.0,29.279999999999998,8,Thursday,18,Good,29.279999999999998
1078,WALM058,Port Arthur,Fashion accessories,75.0,3.0,2020-01-05,11:52:00,Ewallet,8.0,0.33,225.0,74.25,1,Sunday,11,Very Good,24.75
1079,WALM075,San Marcos,Home and lifestyle,59.0,1.0,2020-03-26,9:06:00,Ewallet,7.0,0.33,59.0,19.470000000000002,3,Thursday,9,Good,19.470000000000002
1080,WALM063,Georgetown,Fashion accessories,62.0,3.0,2022-05-02,6:28:00,Ewallet,5.0,0.33,186.0,61.38,5,Monday,6,Poor,20.46
1081,WALM044,Pharr,Home and lifestyle,82.0,3.0,2020-05-04,20:40:00,Ewallet,5.0,0.48,246.0,118.08,5,Monday,20,Poor,39.36
1082,WALM030,Richardson,Fashion accessories,83.0,1.0,2022-07-06,18:03:00,Ewallet,7.0,0.48,83.0,39.839999999999996,7,Wednesday,18,Good,39.839999999999996
1083,WALM052,Mansfield,Home and lifestyle,54.0,2.0,2023-07-25,13:13:00,Ewallet,7.0,0.57,108.0,61.559999999999995,7,Tuesday,13,Good,30.779999999999998
1084,WALM048,Harlingen,Fashion accessories,57.0,1.0,2021-08-17,9:21:00,Ewallet,6.0,0.48,57.0,27.36,8,Tuesday,9,Fair,27.36
1085,WALM049,North Richland Hills,Home and lifestyle,32.0,2.0,2022-05-06,8:02:00,Ewallet,7.0,0.48,64.0,30.72,5,Friday,8,Good,15.36
1086,WALM025,Waco,Fashion accessories,17.0,1.0,2020-03-10,11:01:00,Ewallet,9.0,0.48,17.0,8.16,3,Tuesday,11,Excellent,8.16
1087,WALM001,Houston,Home and lifestyle,76.0,2.0,2022-11-02,12:25:00,Ewallet,9.0,0.36,152.0,54.72,11,Wednesday,12,Excellent,27.36
1088,WALM076,Huntsville,Fashion accessories,59.0,1.0,2022-07-07,21:39:00,Ewallet,5.0,0.33,59.0,19.470000000000002,7,Thursday,21,Poor,19.470000000000002
1089,WALM083,Farmers Branch,Home and lifestyle,33.0,3.0,2021-05-28,13:05:00,Ewallet,6.0,0.33,99.0,32.67,5,Friday,13,Fair,10.89
1090,WALM090,Brownwood,Fashion accessories,41.0,1.0,2023-03-04,20:24:00,Ewallet,9.0,0.33,41.0,13.530000000000001,3,Saturday,20,Excellent,13.530000000000001
1091,WALM067,Haltom City,Home and lifestyle,21.0,3.0,2023-08-12,19:45:00,Ewallet,8.0,0.33,63.0,20.790000000000003,8,Saturday,19,Very Good,6.930000000000001
1092,WALM003,San Antonio,Fashion accessories,26.0,3.0,2020-09-07,13:42:00,Ewallet,6.0,0.48,78.0,37.44,9,Monday,13,Fair,12.479999999999999
1093,WALM049,North Richland Hills,Home and lifestyle,52.0,1.0,2022-09-21,8:24:00,Ewallet,4.0,0.48,52.0,24.96,9,Wednesday,8,Poor,24.96
1094,WALM079,La Porte,Fashion accessories,16.0,1.0,2022-10-24,18:57:00,Ewallet,9.0,0.33,16.0,5.28,10,Monday,18,Excellent,5.28
1095,WALM010,Laredo,Home and lifestyle,34.0,1.0,2021-09-23,7:31:00,Ewallet,6.0,0.48,34.0,16.32,9,Thursday,7,Fair,16.32
1096,WALM091,Little Elm,Fashion accessories,17.0,1.0,2023-02-05,7:31:00,Ewallet,8.0,0.33,17.0,5.61,2,Sunday,7,Very Good,5.61
1097,WALM090,Brownwood,Home and lifestyle,51.0,2.0,2021-01-23,6:49:00,Ewallet,6.0,0.33,102.0,33.660000000000004,1,Saturday,6,Fair,16.830000000000002
1098,WALM086,Rosenberg,Fashion accessories,69.0,2.0,2023-05-01,15:48:00,Ewallet,9.0,0.33,138.0,45.54,5,Monday,15,Excellent,22.77
1099,WALM086,Rosenberg,Home and lifestyle,44.0,2.0,2020-02-21,14:36:00,Ewallet,4.0,0.33,88.0,29.040000000000003,2,Friday,14,Poor,14.520000000000001
1100,WALM047,Flower Mound,Fashion accessories,49.0,3.0,2020-04-19,14:03:00,Ewallet,9.0,0.48,147.0,70.56,4,Sunday,14,Excellent,23.52
1101,WALM070,Hurst,Home and lifestyle,26.0,1.0,2022-03-03,11:49:00,Ewallet,7.0,0.33,26.0,8.58,3,Thursday,11,Good,8.58
1102,WALM071,Lufkin,Fashion accessories,63.0,1.0,2023-04-13,8:31:00,Ewallet,5.0,0.33,63.0,20.790000000000003,4,Thursday,8,Poor,20.790000000000003
1103,WALM023,Midland,Home and lifestyle,84.0,3.0,2020-08-28,15:35:00,Ewallet,6.0,0.48,252.0,120.96,8,Friday,15,Fair,40.32
1104,WALM031,Lewisville,Fashion accessories,68.0,3.0,2021-02-18,18:47:00,Ewallet,9.0,0.48,204.0,97.92,2,Thursday,18,Excellent,32.64
1105,WALM078,Del Rio,Home and lifestyle,27.0,2.0,2021-10-16,14:30:00,Ewallet,5.0,0.33,54.0,17.82,10,Saturday,14,Poor,8.91
1106,WALM086,Rosenberg,Fashion accessories,66.0,3.0,2022-03-01,15:58:00,Ewallet,7.0,0.33,198.0,65.34,3,Tuesday,15,Good,21.78
1107,WALM055,Waxahachie,Home and lifestyle,73.0,1.0,2020-04-03,8:52:00,Ewallet,9.0,0.33,73.0,24.09,4,Friday,8,Excellent,24.09
1108,WALM081,Friendswood,Fashion accessories,47.0,2.0,2022-02-23,15:50:00,Ewallet,4.0,0.33,94.0,31.020000000000003,2,Wednesday,15,Poor,15.510000000000002
1109,WALM040,Edinburg,Home and lifestyle,80.0,1.0,2020-07-14,7:38:00,Ewallet,9.0,0.48,80.0,38.4,7,Tuesday,7,Excellent,38.4
1110,WALM069,Rockwall,Fashion accessories,52.0,1.0,2021-04-22,12:44:00,Ewallet,7.0,0.33,52.0,17.16,4,Thursday,12,Good,17.16
1111,WALM021,McAllen,Home and lifestyle,15.0,3.0,2021-09-18,22:20:00,Ewallet,4.0,0.48,45.0,21.599999999999998,9,Saturday,22,Poor,7.199999999999999
1112,WALM012,Garland,Fashion accessories,77.0,2.0,2021-08-01,12:07:00,Ewallet,9.0,0.48,154.0,73.92,8,Sunday,12,Excellent,36.96
1113,WALM091,Little Elm,Home and lifestyle,71.0,2.0,2023-04-18,10:04:00,Ewallet,7.0,0.33,142.0,46.86,4,Tuesday,10,Good,23.43
1114,WALM098,Mineral Wells,Fashion accessories,45.0,2.0,2022-02-07,20:13:00,Ewallet,4.0,0.18,90.0,16.2,2,Monday,20,Poor,8.1
1115,WALM009,Plano,Home and lifestyle,78.0,3.0,2020-07-21,22:33:00,Ewallet,9.0,0.48,234.0,112.32,7,Tuesday,22,Excellent,37.44
1116,WALM075,San Marcos,Fashion accessories,55.0,3.0,2021-01-22,12:01:00,Ewallet,5.0,0.33,165.0,54.45,1,Friday,12,Poor,18.150000000000002
1117,WALM043,Baytown,Home and lifestyle,52.0,2.0,2020-11-01,17:33:00,Ewallet,6.0,0.48,104.0,49.92,11,Sunday,17,Fair,24.96
1118,WALM055,Waxahachie,Fashion accessories,31.0,3.0,2021-06-17,22:42:00,Ewallet,6.0,0.33,93.0,30.69,6,Thursday,22,Fair,10.23
1119,WALM038,Sugar Land,Home and lifestyle,64.0,3.0,2023-08-04,20:17:00,Ewallet,6.0,0.48,192.0,92.16,8,Friday,20,Fair,30.72
1120,WALM068,Burleson,Fashion accessories,48.0,2.0,2022-02-28,22:55:00,Ewallet,4.0,0.33,96.0,31.68,2,Monday,22,Poor,15.84
1121,WALM060,DeSoto,Home and lifestyle,80.0,3.0,2023-11-06,19:21:00,Ewallet,5.0,0.33,240.0,79.2,11,Monday,19,Poor,26.400000000000002
1122,WALM011,Lubbock,Fashion accessories,75.0,1.0,2023-01-09,13:45:00,Ewallet,6.0,0.48,75.0,36.0,1,Monday,13,Fair,36.0
1123,WALM087,Waxahachie,Home and lifestyle,77.0,1.0,2021-12-09,6:39:00,Ewallet,4.0,0.33,77.0,25.41,12,Thursday,6,Poor,25.41
1124,WALM031,Lewisville,Fashion accessories,42.0,3.0,2023-10-06,13:15:00,Ewallet,6.0,0.48,126.0,60.48,10,Friday,13,Fair,20.16
1125,WALM058,Port Arthur,Home and lifestyle,66.0,1.0,2023-03-13,21:46:00,Ewallet,6.0,0.33,66.0,21.78,3,Monday,21,Fair,21.78
1126,WALM090,Brownwood,Fashion accessories,15.0,2.0,2020-03-03,19:52:00,Ewallet,5.0,0.33,30.0,9.9,3,Tuesday,19,Poor,4.95
1127,WALM049,North Richland Hills,Home and lifestyle,44.0,2.0,2022-05-17,18:32:00,Ewallet,5.0,0.48,88.0,42.239999999999995,5,Tuesday,18,Poor,21.119999999999997
1128,WALM063,Georgetown,Fashion accessories,38.0,3.0,2021-07-22,14:04:00,Ewallet,6.0,0.33,114.0,37.620000000000005,7,Thursday,14,Fair,12.540000000000001
1129,WALM072,Lancaster,Home and lifestyle,63.0,2.0,2023-01-27,19:40:00,Ewallet,4.0,0.33,126.0,41.580000000000005,1,Friday,19,Poor,20.790000000000003
1130,WALM005,Fort Worth,Fashion accessories,17.0,1.0,2021-11-19,21:26:00,Ewallet,9.0,0.48,17.0,8.16,11,Friday,21,Excellent,8.16
1131,WALM025,Waco,Home and lifestyle,58.0,2.0,2021-11-10,13:50:00,Ewallet,5.0,0.48,116.0,55.68,11,Wednesday,13,Poor,27.84
1132,WALM023,Midland,Fashion accessories,66.0,1.0,2021-11-17,14:08:00,Ewallet,9.0,0.48,66.0,31.68,11,Wednesday,14,Excellent,31.68
1133,WALM073,Seguin,Home and lifestyle,66.0,2.0,2023-06-13,20:28:00,Ewallet,5.0,0.33,132.0,43.56,6,Tuesday,20,Poor,21.78
1134,WALM046,Temple,Fashion accessories,20.0,2.0,2022-01-25,17:38:00,Ewallet,6.0,0.48,40.0,19.2,1,Tuesday,17,Fair,9.6
1135,WALM042,Bryan,Home and lifestyle,63.0,3.0,2020-05-03,11:55:00,Ewallet,9.0,0.48,189.0,90.72,5,Sunday,11,Excellent,30.24
1136,WALM023,Midland,Fashion accessories,71.0,3.0,2021-01-19,12:18:00,Ewallet,8.0,0.48,213.0,102.24,1,Tuesday,12,Very Good,34.08
1137,WALM074,Weslaco,Home and lifestyle,42.0,1.0,2021-10-09,10:26:00,Cash,9.0,0.33,42.0,13.860000000000001,10,Saturday,10,Excellent,13.860000000000001
1138,WALM097,Alice,Fashion accessories,22.0,2.0,2023-07-06,6:11:00,Ewallet,9.0,0.18,44.0,7.92,7,Thursday,6,Excellent,3.96
1139,WALM087,Waxahachie,Home and lifestyle,66.0,1.0,2022-07-07,22:04:00,Ewallet,7.0,0.33,66.0,21.78,7,Thursday,22,Good,21.78
1140,WALM091,Little Elm,Fashion accessories,28.0,2.0,2021-11-05,11:18:00,Ewallet,4.0,0.33,56.0,18.48,11,Friday,11,Poor,9.24
1141,WALM082,Weslaco,Home and lifestyle,27.0,3.0,2020-06-27,18:28:00,Cash,5.0,0.33,81.0,26.73,6,Saturday,18,Poor,8.91
1142,WALM068,Burleson,Fashion accessories,78.0,3.0,2022-12-03,9:50:00,Ewallet,7.0,0.33,234.0,77.22,12,Saturday,9,Good,25.74
1143,WALM009,Plano,Home and lifestyle,58.0,3.0,2022-12-01,22:30:00,Ewallet,4.0,0.48,174.0,83.52,12,Thursday,22,Poor,27.84
1144,WALM092,Lake Jackson,Fashion accessories,29.0,2.0,2022-01-19,18:33:00,Ewallet,6.0,0.33,58.0,19.14,1,Wednesday,18,Fair,9.57
1145,WALM047,Flower Mound,Home and lifestyle,43.0,1.0,2022-02-07,12:46:00,Ewallet,6.0,0.48,43.0,20.64,2,Monday,12,Fair,20.64
1146,WALM040,Edinburg,Fashion accessories,61.0,1.0,2020-07-22,18:58:00,Ewallet,6.0,0.48,61.0,29.279999999999998,7,Wednesday,18,Fair,29.279999999999998
1147,WALM065,Texas City,Home and lifestyle,78.0,1.0,2020-01-13,21:07:00,Ewallet,5.0,0.33,78.0,25.740000000000002,1,Monday,21,Poor,25.740000000000002
1148,WALM064,Bedford,Fashion accessories,57.0,3.0,2022-01-18,10:56:00,Ewallet,9.0,0.33,171.0,56.43,1,Tuesday,10,Excellent,18.81
1149,WALM046,Temple,Home and lifestyle,77.0,2.0,2022-05-03,16:38:00,Ewallet,9.0,0.48,154.0,73.92,5,Tuesday,16,Excellent,36.96
1150,WALM046,Temple,Fashion accessories,67.0,3.0,2022-07-23,9:42:00,Ewallet,9.0,0.48,201.0,96.47999999999999,7,Saturday,9,Excellent,32.16
1151,WALM012,Garland,Home and lifestyle,84.0,3.0,2022-03-30,9:20:00,Ewallet,8.0,0.48,252.0,120.96,3,Wednesday,9,Very Good,40.32
1152,WALM051,New Braunfels,Fashion accessories,47.0,1.0,2021-10-01,19:15:00,Ewallet,6.0,0.48,47.0,22.56,10,Friday,19,Fair,22.56
1153,WALM003,San Antonio,Home and lifestyle,72.0,3.0,2020-01-07,9:37:00,Ewallet,7.0,0.36,216.0,77.75999999999999,1,Tuesday,9,Good,25.919999999999998
1154,WALM052,Mansfield,Fashion accessories,15.0,1.0,2020-11-24,16:40:00,Ewallet,4.0,0.57,15.0,8.549999999999999,11,Tuesday,16,Poor,8.549999999999999
1155,WALM005,Fort Worth,Home and lifestyle,63.0,3.0,2021-06-23,12:57:00,Ewallet,7.0,0.48,189.0,90.72,6,Wednesday,12,Good,30.24
1156,WALM059,Pflugerville,Fashion accessories,45.0,2.0,2023-08-21,16:05:00,Ewallet,4.0,0.33,90.0,29.700000000000003,8,Monday,16,Poor,14.850000000000001
1157,WALM043,Baytown,Home and lifestyle,81.0,3.0,2022-02-15,7:23:00,Ewallet,7.0,0.48,243.0,116.64,2,Tuesday,7,Good,38.88
1158,WALM039,Longview,Fashion accessories,27.0,3.0,2022-10-27,19:48:00,Ewallet,5.0,0.48,81.0,38.879999999999995,10,Thursday,19,Poor,12.959999999999999
1159,WALM026,Denton,Home and lifestyle,40.0,2.0,2020-05-10,15:58:00,Ewallet,8.0,0.48,80.0,38.4,5,Sunday,15,Very Good,19.2
1160,WALM074,Weslaco,Fashion accessories,19.0,1.0,2021-07-20,15:58:00,Cash,5.0,0.33,19.0,6.2700000000000005,7,Tuesday,15,Poor,6.2700000000000005
1161,WALM100,Canyon,Home and lifestyle,85.0,2.0,2022-02-07,7:57:00,Ewallet,7.0,0.18,170.0,30.599999999999998,2,Monday,7,Good,15.299999999999999
1162,WALM033,Pearland,Fashion accessories,34.0,1.0,2022-06-28,11:22:00,Ewallet,5.0,0.48,34.0,16.32,6,Tuesday,11,Poor,16.32
1163,WALM019,Pasadena,Home and lifestyle,59.0,3.0,2022-08-27,13:17:00,Ewallet,7.0,0.48,177.0,84.96,8,Saturday,13,Good,28.319999999999997
1164,WALM084,Schertz,Fashion accessories,21.0,1.0,2023-03-28,8:45:00,Ewallet,8.0,0.33,21.0,6.930000000000001,3,Tuesday,8,Very Good,6.930000000000001
1165,WALM035,San Angelo,Home and lifestyle,49.0,2.0,2021-12-25,12:09:00,Ewallet,5.0,0.48,98.0,47.04,12,Saturday,12,Poor,23.52
1166,WALM004,Austin,Fashion accessories,50.0,1.0,2021-11-15,20:28:00,Ewallet,9.0,0.48,50.0,24.0,11,Monday,20,Excellent,24.0
1167,WALM044,Pharr,Home and lifestyle,42.0,3.0,2021-09-05,18:37:00,Ewallet,6.0,0.48,126.0,60.48,9,Sunday,18,Fair,20.16
1168,WALM035,San Angelo,Fashion accessories,36.0,2.0,2022-04-26,6:56:00,Ewallet,9.0,0.48,72.0,34.56,4,Tuesday,6,Excellent,17.28
1169,WALM003,San Antonio,Home and lifestyle,22.0,3.0,2022-06-19,8:38:00,Ewallet,7.0,0.36,66.0,23.759999999999998,6,Sunday,8,Good,7.919999999999999
1170,WALM062,Galveston,Fashion accessories,22.0,1.0,2020-10-10,13:07:00,Ewallet,8.0,0.33,22.0,7.260000000000001,10,Saturday,13,Very Good,7.260000000000001
1171,WALM063,Georgetown,Home and lifestyle,53.0,1.0,2023-08-12,16:50:00,Ewallet,4.0,0.33,53.0,17.490000000000002,8,Saturday,16,Poor,17.490000000000002
1172,WALM052,Mansfield,Fashion accessories,49.0,3.0,2023-09-25,17:44:00,Ewallet,9.0,0.57,147.0,83.78999999999999,9,Monday,17,Excellent,27.929999999999996
1173,WALM087,Waxahachie,Home and lifestyle,83.0,2.0,2020-06-19,22:02:00,Ewallet,5.0,0.33,166.0,54.78,6,Friday,22,Poor,27.39
1174,WALM080,Nacogdoches,Fashion accessories,19.0,2.0,2023-06-01,19:26:00,Ewallet,5.0,0.33,38.0,12.540000000000001,6,Thursday,19,Poor,6.2700000000000005
1175,WALM092,Lake Jackson,Home and lifestyle,72.0,2.0,2021-02-15,21:51:00,Ewallet,7.0,0.33,144.0,47.52,2,Monday,21,Good,23.76
1176,WALM065,Texas City,Fashion accessories,56.0,1.0,2022-09-29,15:01:00,Ewallet,7.0,0.33,56.0,18.48,9,Thursday,15,Good,18.48
1177,WALM085,Kerrville,Home and lifestyle,37.0,1.0,2022-07-24,14:58:00,Ewallet,4.0,0.33,37.0,12.21,7,Sunday,14,Poor,12.21
1178,WALM087,Waxahachie,Fashion accessories,44.0,3.0,2022-11-02,7:13:00,Ewallet,5.0,0.33,132.0,43.56,11,Wednesday,7,Poor,14.520000000000001
1179,WALM003,San Antonio,Home and lifestyle,47.0,3.0,2021-05-04,15:37:00,Ewallet,9.0,0.36,141.0,50.76,5,Tuesday,15,Excellent,16.919999999999998
1180,WALM041,Mission,Fashion accessories,81.0,2.0,2023-06-09,11:53:00,Ewallet,5.0,0.48,162.0,77.75999999999999,6,Friday,11,Poor,38.879999999999995
1181,WALM028,Odessa,Home and lifestyle,38.0,1.0,2022-06-27,20:53:00,Ewallet,8.0,0.48,38.0,18.24,6,Monday,20,Very Good,18.24
1182,WALM011,Lubbock,Fashion accessories,61.0,3.0,2021-11-02,8:10:00,Ewallet,5.0,0.48,183.0,87.84,11,Tuesday,8,Poor,29.28
1183,WALM098,Mineral Wells,Home and lifestyle,76.0,2.0,2022-10-19,7:32:00,Ewallet,4.0,0.18,152.0,27.36,10,Wednesday,7,Poor,13.68
1184,WALM062,Galveston,Fashion accessories,50.0,2.0,2021-08-20,12:38:00,Ewallet,6.0,0.33,100.0,33.0,8,Friday,12,Fair,16.5
1185,WALM077,Coppell,Home and lifestyle,19.0,2.0,2020-03-02,18:11:00,Ewallet,6.0,0.33,38.0,12.540000000000001,3,Monday,18,Fair,6.2700000000000005
1186,WALM060,DeSoto,Fashion accessories,48.0,1.0,2021-11-11,15:03:00,Ewallet,6.0,0.33,48.0,15.84,11,Thursday,15,Fair,15.84
1187,WALM100,Canyon,Home and lifestyle,56.0,2.0,2023-12-01,19:07:00,Ewallet,8.0,0.18,112.0,20.16,12,Friday,19,Very Good,10.08
1188,WALM077,Coppell,Fashion accessories,35.0,2.0,2020-08-06,10:25:00,Ewallet,7.0,0.33,70.0,23.1,8,Thursday,10,Good,11.55
1189,WALM015,Grand Prairie,Home and lifestyle,69.0,2.0,2022-07-11,9:07:00,Ewallet,6.0,0.48,138.0,66.24,7,Monday,9,Fair,33.12
1190,WALM083,Farmers Branch,Fashion accessories,56.0,3.0,2020-02-24,18:24:00,Ewallet,5.0,0.33,168.0,55.440000000000005,2,Monday,18,Poor,18.48
1191,WALM034,College Station,Home and lifestyle,78.0,1.0,2020-03-18,21:16:00,Ewallet,9.0,0.48,78.0,37.44,3,Wednesday,21,Excellent,37.44
1192,WALM001,Houston,Fashion accessories,36.0,2.0,2021-05-19,22:18:00,Ewallet,9.0,0.36,72.0,25.919999999999998,5,Wednesday,22,Excellent,12.959999999999999
1193,WALM059,Pflugerville,Home and lifestyle,44.0,3.0,2020-05-12,18:46:00,Ewallet,8.0,0.33,132.0,43.56,5,Tuesday,18,Very Good,14.520000000000001
1194,WALM069,Rockwall,Fashion accessories,49.0,3.0,2021-10-09,16:21:00,Ewallet,4.0,0.33,147.0,48.510000000000005,10,Saturday,16,Poor,16.17
1195,WALM038,Sugar Land,Home and lifestyle,24.0,1.0,2020-05-17,12:48:00,Ewallet,9.0,0.48,24.0,11.52,5,Sunday,12,Excellent,11.52
1196,WALM054,Sherman,Fashion accessories,51.0,3.0,2020-08-08,22:01:00,Ewallet,6.0,0.21,153.0,32.129999999999995,8,Saturday,22,Fair,10.709999999999999
1197,WALM017,McKinney,Home and lifestyle,15.0,3.0,2020-05-22,7:52:00,Ewallet,7.0,0.48,45.0,21.599999999999998,5,Friday,7,Good,7.199999999999999
1198,WALM028,Odessa,Fashion accessories,16.0,1.0,2021-11-27,6:18:00,Ewallet,9.0,0.48,16.0,7.68,11,Saturday,6,Excellent,7.68
1199,WALM019,Pasadena,Home and lifestyle,55.0,3.0,2022-08-16,12:20:00,Ewallet,8.0,0.48,165.0,79.2,8,Tuesday,12,Very Good,26.400000000000002
1200,WALM003,San Antonio,Fashion accessories,41.0,3.0,2021-04-07,20:41:00,Ewallet,8.0,0.48,123.0,59.04,4,Wednesday,20,Very Good,19.68
1201,WALM049,North Richland Hills,Home and lifestyle,44.0,1.0,2023-12-29,14:54:00,Ewallet,7.0,0.48,44.0,21.119999999999997,12,Friday,14,Good,21.119999999999997
1202,WALM029,Round Rock,Fashion accessories,41.0,3.0,2021-11-20,13:09:00,Ewallet,8.0,0.48,123.0,59.04,11,Saturday,13,Very Good,19.68
1203,WALM091,Little Elm,Home and lifestyle,16.0,3.0,2020-08-03,15:20:00,Ewallet,7.0,0.33,48.0,15.84,8,Monday,15,Good,5.28
1204,WALM032,Tyler,Fashion accessories,35.0,2.0,2023-07-20,14:54:00,Ewallet,9.0,0.48,70.0,33.6,7,Thursday,14,Excellent,16.8
1205,WALM031,Lewisville,Home and lifestyle,75.0,1.0,2021-08-27,9:43:00,Ewallet,8.0,0.48,75.0,36.0,8,Friday,9,Very Good,36.0
1206,WALM053,Conroe,Fashion accessories,30.0,3.0,2022-04-26,7:22:00,Ewallet,4.0,0.57,90.0,51.3,4,Tuesday,7,Poor,17.099999999999998
1207,WALM045,Missouri City,Home and lifestyle,15.0,3.0,2022-02-20,7:00:00,Credit card,6.0,0.48,45.0,21.599999999999998,2,Sunday,7,Fair,7.199999999999999
1208,WALM020,Killeen,Fashion accessories,66.0,2.0,2022-07-01,18:06:00,Ewallet,7.0,0.48,132.0,63.36,7,Friday,18,Good,31.68
1209,WALM072,Lancaster,Home and lifestyle,21.0,3.0,2020-07-28,20:08:00,Ewallet,7.0,0.33,63.0,20.790000000000003,7,Tuesday,20,Good,6.930000000000001
1210,WALM086,Rosenberg,Fashion accessories,59.0,3.0,2020-12-25,7:43:00,Ewallet,5.0,0.33,177.0,58.410000000000004,12,Friday,7,Poor,19.470000000000002
1211,WALM015,Grand Prairie,Home and lifestyle,67.0,2.0,2023-11-13,10:32:00,Ewallet,4.0,0.48,134.0,64.32,11,Monday,10,Poor,32.16
1212,WALM006,El Paso,Fashion accessories,32.0,3.0,2021-02-25,19:58:00,Ewallet,6.0,0.48,96.0,46.08,2,Thursday,19,Fair,15.36
1213,WALM003,San Antonio,Home and lifestyle,28.0,3.0,2022-09-25,18:37:00,Ewallet,5.0,0.36,84.0,30.24,9,Sunday,18,Poor,10.08
1214,WALM031,Lewisville,Fashion accessories,72.0,2.0,2020-09-03,17:04:00,Ewallet,5.0,0.48,144.0,69.12,9,Thursday,17,Poor,34.56
1215,WALM001,Houston,Home and lifestyle,58.0,1.0,2022-07-25,20:22:00,Ewallet,4.0,0.36,58.0,20.88,7,Monday,20,Poor,20.88
1216,WALM063,Georgetown,Fashion accessories,59.0,1.0,2020-10-04,16:55:00,Ewallet,5.0,0.33,59.0,19.470000000000002,10,Sunday,16,Poor,19.470000000000002
1217,WALM037,League City,Home and lifestyle,45.0,1.0,2020-06-04,10:50:00,Ewallet,7.0,0.48,45.0,21.599999999999998,6,Thursday,10,Good,21.599999999999998
1218,WALM088,Cleburne,Fashion accessories,34.0,3.0,2021-01-21,17:45:00,Ewallet,4.0,0.33,102.0,33.660000000000004,1,Thursday,17,Poor,11.22
1219,WALM049,North Richland Hills,Home and lifestyle,30.0,1.0,2021-12-27,20:36:00,Ewallet,4.0,0.48,30.0,14.399999999999999,12,Monday,20,Poor,14.399999999999999
1220,WALM036,Allen,Fashion accessories,18.0,2.0,2022-03-09,15:35:00,Ewallet,9.0,0.48,36.0,17.28,3,Wednesday,15,Excellent,8.64
1221,WALM066,Grapevine,Home and lifestyle,65.0,1.0,2023-10-28,9:33:00,Ewallet,4.0,0.33,65.0,21.45,10,Saturday,9,Poor,21.45
1222,WALM070,Hurst,Fashion accessories,30.0,2.0,2023-07-06,14:00:00,Ewallet,9.0,0.33,60.0,19.8,7,Thursday,14,Excellent,9.9
1223,WALM088,Cleburne,Home and lifestyle,28.0,1.0,2021-09-29,9:25:00,Ewallet,9.0,0.33,28.0,9.24,9,Wednesday,9,Excellent,9.24
1224,WALM038,Sugar Land,Fashion accessories,53.0,2.0,2022-01-27,14:28:00,Ewallet,7.0,0.48,106.0,50.879999999999995,1,Thursday,14,Good,25.439999999999998
1225,WALM003,San Antonio,Home and lifestyle,66.0,1.0,2020-03-11,10:01:00,Ewallet,8.0,0.36,66.0,23.759999999999998,3,Wednesday,10,Very Good,23.759999999999998
1226,WALM094,Alamo,Fashion accessories,77.0,3.0,2020-02-04,15:28:00,Ewallet,7.0,0.33,231.0,76.23,2,Tuesday,15,Good,25.41
1227,WALM091,Little Elm,Home and lifestyle,50.0,1.0,2021-04-24,14:58:00,Ewallet,4.0,0.33,50.0,16.5,4,Saturday,14,Poor,16.5
1228,WALM002,Dallas,Fashion accessories,41.0,1.0,2020-12-27,9:58:00,Ewallet,5.0,0.36,41.0,14.76,12,Sunday,9,Poor,14.76
1229,WALM087,Waxahachie,Home and lifestyle,80.0,1.0,2022-12-04,17:43:00,Ewallet,7.0,0.33,80.0,26.400000000000002,12,Sunday,17,Good,26.400000000000002
1230,WALM005,Fort Worth,Fashion accessories,46.0,3.0,2022-10-21,22:28:00,Ewallet,4.0,0.48,138.0,66.24,10,Friday,22,Poor,22.08
1231,WALM043,Baytown,Home and lifestyle,66.0,3.0,2023-05-01,16:48:00,Ewallet,6.0,0.48,198.0,95.03999999999999,5,Monday,16,Fair,31.679999999999996
1232,WALM087,Waxahachie,Fashion accessories,46.0,2.0,2023-01-16,16:26:00,Ewallet,5.0,0.33,92.0,30.360000000000003,1,Monday,16,Poor,15.180000000000001
1233,WALM032,Tyler,Home and lifestyle,28.0,3.0,2021-02-03,22:27:00,Ewallet,7.0,0.48,84.0,40.32,2,Wednesday,22,Good,13.44
